id,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
237,헝거게임: 판엠의 불꽃,Movie,2012,8,2시간 22분,SF,판타지,스릴러,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks, Lenny Kravitz",Gary Ross,"12개의 구역으로 이루어진 독재국가 ‘판엠’이 체제를 유지하기 위해 만든 생존 전쟁 ‘헝거게임’. 일년에 한번 각 구역에서 추첨을 통해 두 명을 선발, 총 24명이 생존을 겨루게 되는 것. ‘헝거게임’의 추첨식에서 ‘캣니스’는 어린 여동생의 이름이 호명되자 동생을 대신해 참가를 자청하며 주목을 받는다. 과거 자신을 위기에서 구해줬던 ‘피타’ 역시 선발되어 미묘한 감정에 휩싸인다. ‘캣니스’는 금지구역에서 함께 사냥했던 ‘게일’에게 가족을 부탁하며 생존을 겨루게 될 판엠의 수도 ‘캐피톨’로 향하는데..."
243,나우 유 씨 미 2,Movie,2016,7.5,1시간 55분,스릴러,코미디,액션,"Jesse Eisenberg, Mark Ruffalo, Woody Harrelson, Morgan Freeman, Dave Franco, Daniel Radcliffe",Jon M. Chu,"3년 전, 전세계를 무대로 한 통쾌하고 짜릿한 완전범죄 매직쇼로 세계를 발칵 뒤집어 놓은 그들이 돌아왔다! 마술사기단은 더 강력해진 적에 의해 전세계 팬들이 보는 앞에서 함정에 빠지게 되고 세상의 모든 컴퓨터를 컨트롤할 수 있는 카드를 훔쳐야 하는 절체절명의 위기에 빠진다. 불가능한 마술로 명예 회복에 나선 마술사기단! 보고도 믿을 수 없는 완전범죄 매직쇼가 시작된다!"
245,맨 인 블랙,Movie,1997,8,1시간 38분,SF,코미디,액션,"Tommy Lee Jones, Will Smith, Linda Fiorentino, Vincent D'Onofrio, Rip Torn, Tony Shalhoub",Barry Sonnenfeld,뉴욕 경찰 에드워드(윌 스미스)는 용의자를 추적 중 그가 건물을 기어오르고 허공을 떠오르는 등의 장면을 목격한다. 용의자는 지구가 멸망할 것이라 주장하며 투신 자살을 하고 에드워드는 검은 양복을 입은 MIB요원 캐이(토미 리 존스)를 만난다. 캐이는 에드워드의 탁월한 능력을 알아차리고 그를 비밀 요원으로 발탁한다. MIB는 지구인의 모습으로 살고 있는 외계인들을 감시하고 외계인의 정체를 보호하며 혹시라도 일반인이 그들이 외계인임을 알아차리면 기억 말소 장치를 이용해 외계인들을 보호한다. 그러나 사악한 바퀴벌레 외계인 에드가가 지구에 침투해 오면서 이민외계인들은 불안해 하는 등 동요하기 시작한다. 이 때 지구를 방문한 외교 사절이 암살당하는 사건이 발생해 은하계가 전면전에 돌입하자 지구는 멸망의 위기에 처한다. 지구를 지키고 우주의 평화를 지키기 위해 에드워드와 케이는 에드가와의 결전을 준비하는데...
249,마이너리티 리포트,Movie,2002,8.2,2시간 25분,스릴러,SF,액션,"Tom Cruise, Colin Farrell, Samantha Morton, Max von Sydow, Peter Stormare, Tim Blake Nelson",Steven Spielberg,"2054년 워싱턴, 범죄를 예측하는 치안 시스템 프리크라임은 시민들의 안전을 지켜주는 든든한 존재. 프리크라임은 범죄가 일어날 시간과 장소, 범행을 저지를 사람까지 예측해내고, 이를 바탕으로 특수경찰이 미래의 범죄자들을 체포한다. 프리크라임 팀장인 존 앤더튼(톰 크루즈)은 천부적인 감각으로 미래의 범죄자를 추적해내는 능력을 인정받고 있다. 하지만 프리크라임 시스템은 믿을 수 없는 살인을 예견한다. 그것은 바로 앤더튼 자신이 누군가를 살해하는 범행 장면. 프리크라임의 모든 시스템이 앤더튼을 추격하는 가운데 앤더튼은 음모를 파헤치고 미래를 바꾸기 위해 직접 미래의 피살자를 찾아나선다."
250,스타 트렉: 더 비기닝,Movie,2009,8.5,2시간 7분,액션,SF,,"Chris Pine, Zachary Quinto, Zoe Saldana, Karl Urban, Bruce Greenwood, John Cho",J.J. Abrams,"지도자의 운명을 안고 태어났으나, 자신의 갈 길을 깨닫지 못한 채 방황하던 젊은 청년 커크는 우연한 기회로 엔터프라이즈호의 대원으로 입대하여 아버지를 잃었던 함선에 승선하게 된다. 아버지가 그랬던 것처럼 함선을 이끄는 함장이 되기 위해 엔터프라이즈호에서 우주 항해를 위한 훈련을 받기 시작하는 커크. 그는 자신과는 정반대로 냉철하고 이성적인 불칸족 스팍을 만나게 되고, 끊임없는 부딪힘 속에서 두 라이벌 커크와 스팍은 선의의 경쟁을 계속하게 된다. 패기 넘치는 첫 출격 이후 시행착오를 거듭하며 정식 대원의 자질을 갖춰가던 커크와 엔터프라이즈호의 대원들. 그러던 어느 날 불칸족의 행성과 엔터프라이즈호를 위협하는 파괴자의 존재가 감지되고, 복수를 위해 찾아온 네로 일당과 맞닥뜨린 이들은 인류의 미래를 위해 피할 수 없는 도전을 시작하게 되는데..."
256,섹스 앤 더 시티,Movie,2008,7.1,2시간 25분,코미디,드라마,로맨스,"Sarah Jessica Parker, Kim Cattrall, Kristin Davis, Cynthia Nixon, Chris Noth, Candice Bergen",Michael Patrick King,"여자들은 원하고, 남자들은 궁금해 하는 그녀들의 짜릿한 연애, 솔직한 섹스, 완벽한 스타일의 모든 것! 당신을 황홀하게 할 그녀들이 온다! 뉴욕을 대표하는 잘나가는 그녀들 캐리, 사만다, 샬롯, 미란다! 남부러울 것 없는 완벽한 직업, 가던 사람도 뒤돌아보게 만드는 화려한 스타일로 뉴욕을 사로잡은 그녀들에게도 고민은 있다! 그건 바로 ‘사랑’. 뉴욕을 대표하는 싱글녀이자 유명 칼럼니스트인 ‘캐리’는 오랜 연인인 ‘미스터 빅’과의 완벽한 사랑을 꿈꾸고, 10살 연하의 배우와 불꽃 같은 사랑에 빠진 ‘사만다’는 그를 따라 할리우드로 떠나지만 자유로운 섹스와 뉴욕, 그리고 우정에 목말라한다. 쿨하고 이지적인 변호사 ‘미란다’는 평화롭기만 했던 결혼 생활에 뜻밖의 위기를 맞이하고, 남부러울 것 없는 결혼생활을 하고 있지만 아이를 가질 수 없어 고민하던 ‘샬롯’에게는 반가운 소식이 찾아오는데! 화려한 도시 뉴욕에서 영원한 해피엔딩을 꿈꾸는 그녀들. 하지만 인생에는 항상 반전이 있기 마련! 해피엔딩을 꿈꾸는 그녀들의 섹스보다 솔직하고 연애보다 짜릿한 사랑이 시작된다!"
258,쥬라기 공원,Movie,1993,8.7,2시간 7분,SF,액션,스릴러,"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough, Bob Peck, Martin Ferrero",Steven Spielberg,"코스타리카 서해안의 한 섬에 세워진 테마 파크 쥬라기 공원. 최신 복제 기술로 살아난 공룡들이 활보하는 이곳에 공룡학자를 비롯한 각계의 전문가가 일반 공개에 앞서 정밀 안전 진단을 위한 투어에 나선다. 그러나 최첨단 컴퓨터 시스템으로 철저히 통제되고 있는 공룡들이 예기치 않은 사고로 폭주하게 되고, 여기에 설상가상으로 태풍까지 몰려오면서 일행들의 투어는 순식간에 생존을 위한 사투의 현장으로 뒤바뀌는데..."
1829,그 해 우리는,TV_Show,2021,10,1시간 6분,코미디,드라마,,"Choi Woo-shik, Kim Da-mi, Kim Sung-cheol, Roh Jeong-eui, Jeon Hye-Won, Park Jin-joo",Kim Yoon Jin,헤어진 연인이 고등학교 시절 촬영한 다큐멘터리의 역주행 인기로 강제 소환되면서 펼쳐지는 청춘들의 첫사랑 역주행 로맨스
1831,불가살,TV_Show,2021,,1시간 3분,SF,,,"Lee Jin-wook, Lee Joon, Kwon Na-ra, Gong Seung-yeon, Jung Jin-young, Kim Woo-seok",Jang Young Woo,"죽일 수도, 죽을 수도 없는 불가살(不可殺)이 된 남자가 600년 동안 환생을 반복하는 한 여자를 쫓는 슬프지만 아름다운 이야기"
1833,귀멸의 칼날,TV_Show,2019,9.7,26min,SF,판타지,스릴러,"Hiro Shimono, Yoshitsugu Matsuoka",Natsuki Hanae,"2019년 4월 Tokyo MX에서 방영을 시작한 애니메이션. 고토게 코요하루의 동명의 만화를 원작으로 한다. 다이쇼 시대, 가난하지만 가족들과 함께 행복한 일상을 보내던 카마도 탄지로. 설이 오기 전에 숯을 잔뜩 팔아 가족들을 배불리 먹여주고 싶었던 탄지로는 혼자 마을로 내려가 숯을 판다. 다음날이 밝고 집에 도착한 탄지로는 가족들이 처참하게 몰살당한 모습을 보고, 유일하게 살아있던 여동생 네즈코를 구하기 위해 그녀를 의사에게 데려가려 하지만 이미 네즈코는 사람을 잡아먹는 도깨비가 되어 있었다. 가혹한 운명의 사슬을 끊어내고 세상에서 혈귀를 멸하려, 지금 탄지로가 복수의 칼날을 높이 든다."
1834,홈랜드,TV_Show,2011,8.7,52min,전쟁,범죄,드라마,"Numan Acar, Nimrat Kaur, Mandy Patinkin, Linus Roache, Costa Ronin",Claire Danes,"미 해병대 보병 부사관인 니콜라스 브로디 하사는 이라크 자유작전(이라크 전쟁) 중 동료와 함께 정찰 임무를 수행하다 실종 후 사망한 것으로 추정되어 왔지만, 8년 후 미군의 알 카에다 급습작전 중 특수부대원들에 의해 테러조직 은신처에서 극적으로 구조된다. 8년 간 포로생활을 마치고 고국에 돌아온 브로디는 영웅 대접을 받는다. 하지만, CIA 요원인 캐리 매티슨은 몇 개월 전 자신의 정보원이 사형당하기 직전 자신에게 말한 ""알 카에다에 포섭된 미군 포로가 있다""는 정보를 토대로 브로디를 변절한 테러분자로 판단하고(살아돌아온 포로는 브로디가 유일했으므로) 브로디의 정체를 밝혀내려 노력한다는 내용의 스릴러 드라마."
1835,위쳐,TV_Show,2019,9.2,58min,액션,SF,드라마,"Anya Chalotra, Mimi Ndiweni",Henry Cavill,"2019년 12월 Netflix에서 방영을 시작한 판타지물. 안제이 삽코프스키의 동명의 판타지 소설 시리즈를 원작으로 한다. 사람들에게 악마의 창조물, 돌연변이라 불리는 고독한 괴물 사냥꾼 리비아의 게롤트가 운명을 향해 머나먼 여정을 떠난다. 때로는 인간이 괴물보다 사악하고 잔인한 이 세상에서, 그는 자신이 있어야 할 자리를 찾고자 고군분투한다. 하지만 운명은 그를 두 여인에게로 인도한다. 강력한 힘을 지닌 여자 마법사와 위험한 비밀을 간직한 공주. 세 사람은 점점 불안해지는 대륙에서 살아나갈 방법을 배워야만 한다. 운명으로 묶인 그들의 싸움이 시작된다."
1840,솔로지옥,TV_Show,2021,,1시간 0분,RealityTV,,,"Hong Jin-kyung, Hanhae",Lee Da-hee,"매력적인 싱글 남녀가 무인도에 갇혔다. 누군가와 커플이 되는 게 유일한 탈출 방법. 근데 커플들이 '천국도'로 이동해 밤을 불태울 때, 솔로는 '지옥도'에 남아 자급자족해야 한다고?"
1841,먹보와 털보,TV_Show,2021,,1시간 2분,RealityTV,,,"Noh Hong-chul, Rain",Kim Tae-ho,"비와 노홍철이 꿈에 그리던 바이크 여행을 떠난다. 전국을 돌며 맛과 멋, '멍'까지 찾아 나선다고. 유일한 공통점인 바이크로 찐친이 됐다는 두 남자의 좌충우돌 로드트립 버라이어티 쇼."
1842,지옥,TV_Show,2021,8.3,52min,SF,스릴러,범죄,"Yoo Ah-in, Kim Hyun-joo, Park Jeong-min, Won Jin-a, Yang Ik-june, Kim Do-yoon",Yeon Sang-ho,지옥으로부터의 고지를 받은 자는 어김 없이 예정된 시간에 지옥의 사자들에게 끌려간다. 그런 일이 서울 한복판에서 모두가 지켜보는 가운데 일어난다. 신흥 종교 단체 새진리회의 의장 정진수는 이것이 진정으로 현실 세계에서 일어나고 있는 신의 집행임을 사람들에게 설파한다. 한편 일부는 새진리회에 맞서 싸우며 사건의 실체를 밝히려 한다.
1855,아케인,TV_Show,2021,10,41min,SF,액션,드라마,"Kevin Alejandro, Jason Spisak, Toks Olagundoye, Harry Lloyd",Hailee Steinfeld,"지상 도시 필트오버와 그 아래의 지하 도시 자운. 극심하게 반목하는 두 쌍둥이 도시에서, 두 자매가 서로 반대편에 서서 싸우기에 이른다. 마법 기술과 신념의 충돌 속에서 전쟁이 시작된다."
1857,신세계로부터,TV_Show,2021,7.7,1시간 8분,RealityTV,,,"Park Na-rae, Eun Ji-won, Kai, Kim Hee-chul",Jo Bo-ah,유토피아 섬 '신세계'에서 가상 자금을 받아 6일간 머무르는 여섯 연예인. 마지막 날에 원화로 환전 가능한 이 자금을 모으려 매일 미션을 치른다. 승리를 위한 음모가 난무하는 리얼리티 쇼!
1858,그냥 사랑하는 사이,TV_Show,2017,8.7,1시간 13분,드라마,로맨스,,"Lee Jun-ho, Won Jin-a, Lee Ki-woo, Kang Han-na, Kim Hye-jun, Yoon Se-ah",Kim Jin-won,"어렸을 때 인생을 뒤흔든 사고에서 극적으로 살아남은 두 남녀가 서로의 상처를 보듬어가는 과정을 그린 드라마. 세찬 바람에도 꿋꿋이 버티고 견디며 일상을 살아가는 별 볼일 없어 보이기에 더 위대한 사람들, 그들이 그려나가는 따뜻한 사랑에 대한 이야기를 그린다."
1860,오징어 게임,TV_Show,2021,9,54min,액션,드라마,스릴러,"Jung Ho-yeon, Wi Ha-joon, Oh Yeong-su, Heo Sung-tae, Kim Joo-ryoung, Anupam Tripathi",Lee Jung-jae,빚에 쫓기는 수백 명의 사람들이 서바이벌 게임에 뛰어든다. 거액의 상금으로 새로운 삶을 시작하기 위해. 하지만 모두 승자가 될 순 없는 법. 탈락하는 이들은 치명적인 결과를 각오해야 한다.
1865,이누야샤,TV_Show,2000,9.1,25min,액션,SF,판타지,", , Kappei Yamaguchi, Satsuki Yukino",Yasunao Aoki,사혼의 구슬을 노리던 이누야사는 금강의 화살에 맞아 봉인되고 사혼의 구슬은 금강의 죽음과 함께 영원히 사라지게 된다. 이야기는 현대로 돌아가 오래된 신사에 사는 중학교 3학년 가영은 어느 날 우연히 사당 안에 있는 우물 속에서 나타난 지네요괴를 만나게 되고 자신도 모르는 사이에 전국시대로 넘어오게 된다. 숲에서 봉인된 이누야샤와 만난 가영은 또 다시 지네 요괴의 습격을 받게 되고 이 요괴의 퇴치를 위해 이누야사의 봉인을 풀게 되는데...
1866,카우보이 비밥,TV_Show,1998,9.5,25min,액션,드라마,SF,"Megumi Hayashibara, Aoi Tada",Koichi Yamadera,"1998년 4월 TV Tokyo에서 방영을 시작한 SF물. 21세기 후반 2071년, 미국의 서부시대와 같이 현상금 제도가 제정되어있는 세계. 스파이크 스피겔과 그 동료들은, 태양계를 중심으로 현상금 수배자를 붙잡는 일을 생계로 하고 있는 현상금 사냥꾼 카우보이다. 때때로 대물의 현상금 수배자를 붙잡는 일도 있지만, 거친 일처리 때문에 같이 휩쓸린 일반시민으로부터 배상청구도 많은 그들은 낡은 어선을 개조한 우주선 비밥호를 이동수단 겸 거주지로 하여, 매일같이 새로운 현상금 수배자를 찾아 넓은 태양계를 동분서주하는데..."
1867,릭 앤 모티,TV_Show,2013,10,22min,SF,코미디,애니메이션,"Spencer Grammer, Sarah Chalke",Justin Roiland,술에 절어 사는 천재 과학자 릭은 투정이 심한 10대 손자 모티를 데리고 외계와 대체 현실로 아슬아슬한 모험을 떠난다.
1868,굿 닥터,TV_Show,2017,9.4,42min,드라마,,,"Hill Harper, Christina Chang, Paige Spara, Fiona Gubelmann, Will Yun Lee, Bria Samoné Henderson",Freddie Highmore,자폐증을 가진 젊은 외과 의사가 명문 병원에 들어가게된다. 이에 사람들과 소통하지 못하는 의사가 사람의 목숨을 구할 수 있을 까 하는 의문이 제기되는데...
1870,사우스 파크,TV_Show,1997,9.5,22min,코미디,애니메이션,,"Mona Marshall, April Stewart",Trey Parker,"사우스 파크 마을에 사는 꼬맹이 4인방. 생김새는 평범하지만 입은 거칠고 생각은 험하다. 정치, 연예, 문화, 시사까지 성역 없이 던져지는 녀석들의 돌직구. 사우스 파크만의 사이다 멘트와 블랙 유머가 살아있는 어른용 애니메이션."
1873,워킹 데드,TV_Show,2010,9.2,45min,액션,SF,드라마,"Lauren Cohan, Christian Serratos, Josh McDermitt, Seth Gilliam, Ross Marquand, Khary Payton",Norman Reedus,"2010년 10월 AMC에서 방영을 시작한 좀비 아포칼립스물. 조지아 주의 보안관 릭은 범인 검거 중에 총상을 입고 혼수상태에 빠진다. 어느 날 혼수 상태에서 깨어난 릭은 폐허가 되어 버린 세상이 좀비들로 뒤덮여 있는 것을 발견한다. 쇠약해진 몸으로 병원을 빠져나온 릭은 워커라고 불리는 좀비들을 피해 생존자를 찾아다니고, 마을의 생존자 모건 부자의 도움을 받아 건강을 회복한 후 아내 로리와 아들 칼을 찾으러 애틀랜타로 떠나지만, 릭을 반긴 것은 셀 수 없이 많은 워커 무리들. 간신히 전차 내부로 피신한 릭을 백화점에 숨어있던 생존자 일행이 도와서 겨우 전차에서 빠져나오는데..."
1874,로스트 인 스페이스,TV_Show,2018,8.4,49min,SF,스릴러,액션,"Maxwell Jenkins, Taylor Russell, Mina Sundwall, Ignacio Serricchio, Parker Posey",Molly Parker,지구보다 나은 삶을 향해 우주로 떠난 로빈슨 가족. 이주지로 향하던 도중 불시착하고 만다. 모든 것이 수상한 미지의 행성. 매 순간 새로운 위험에서 살아남아라!
1878,"에밀리, 파리에 가다",TV_Show,2020,8.2,29min,드라마,코미디,로맨스,"Philippine Leroy-Beaulieu, Lucas Bravo, Samuel Arnold, Camille Razat, Bruno Gouery",Lily Collins,"봉주르, 파리! 낭만의 도시에서 꿈의 직장을 갖게 된 에밀리. 프랑스어는 못하지만, 마케팅이라면 자신 있다. 그러나 쉽지 않은 인생. 사랑과 우정은 여기서도 복잡하다."
1880,나의 아저씨,TV_Show,2018,9.5,1시간 19분,드라마,가족,,"Lee Sun-kyun, IU, Goh Doo-shim, Park Ho-san, Song Sae-byuk, Lee Ji-ah",Kim Won-seok,"2018년 3월 tvN에서 방영을 시작한 드라마. 여기 아저씨가 있다. 우러러 볼만한 경력도, 부러워할 만한 능력도 없다. 그저 순리대로 살아갈 뿐이다. 그러나 그속엔 아홉살 소년의 순수성이 있고, 타성에 물들지 않은 날카로움도 있다. 인간에 대한 본능적인 따뜻함과 우직함도 있다. 우리가 잊고 있었던 인간의 매력을 보여주는 아저씨. 그를 보면, 맑은 물에 눈과 귀를 씻은 느낌이 든다. 길거리에 넘쳐나는 흔하디 흔한 아저씨들. 허릅하고 한심하게 보이던 그들이, 사랑스러워 죽을 것이다. 눈물 나게 낄낄대며 보다가, 끝내 펑펑 울 것이다."
1882,진격의 거인,TV_Show,2013,9.7,24min,SF,액션,애니메이션,"Marina Inoue, Kisho Taniyama, Hiro Shimono, Yoshimasa Hosoya, Takehito Koyasu, Natsuki Hanae",Yuki Kaji,"100여 년 전 갑자기 나타난 거인들에 의해 멸종 위기에 처한 인류는 거대한 벽을 쌓고 그 안에서 살아가고 있다. 에렌은 바깥 세계를 동경하며, 언젠가 저 방벽 밖으로 나가겠다는 꿈을 키우고 있었다. 그러던 어느 날, 60m가 넘는 초대형 거인의 등장으로 벽은 무너지고, 거인들이 벽 안으로 들어와 사람들을 잡아먹기 시작한다. 절규와 죽음으로 가득한 절망적인 상황에서 거인에게 어머니 카를라를 비롯한 소중한 사람들을 빼앗긴 엘런은 복수를 맹세하고, 사무친 복수심을 원동력으로 삼아 만 12세에 훈련병단의 훈련병으로 지원한다."
1893,나는 SOLO,TV_Show,2021,,1시간 9분,,,,"Defconn, Jun Hyo-seong, Lee Yi-kyung",Nasangwon,"나가자~! 커플로!!! 눈물 없이 볼 수 없는 청춘남녀들의 달콤살벌한 로맨스가 시작된다!결혼을 간절히 원하는 솔로 남녀들이 모여 사랑을 찾기 위해 고군분투하는 극사실주의 솔로탈출 대서사시!'SOLO'인 자는 누구나 출연 자격이 있다! 능력, 매력 캐릭터 장착자 일반인 출연자들이 사랑 앞에 더욱 솔직해진 복잡 미묘한 사랑이야기가 온몸의 연애세포를 깨어나게 만든다"
1896,네모바지 스폰지밥,TV_Show,1999,8.5,19min,가족,SF,애니메이션,"Rodger Bumpass, Clancy Brown, Carolyn Lawrence, Mr. Lawrence, Mary Jo Catlett",Tom Kenny,"깊은 태평양 바닷속, '비키니 씨티'라는 해저도시에 사는 네모낳고 노란 해면동물 '스폰지밥'과 친구들의 이야기를 그린 애니메이션"
1898,멜로가 체질,TV_Show,2019,9,1시간 4분,드라마,코미디,로맨스,"Chun Woo-hee, Jeon Yeo-been, Han Ji-eun, Ahn Jae-hong, Gong Myoung, Yoon Ji-on",Lee Byeong-heon,"서른, 견디기 힘든 현실 속에서도 서른 살 이기에 아직 꿈을 꾸는 그들. 일과 연애에 대한 고민을 친구들에게 털어놓고 위로 받으며 한 걸음씩 성장하는 서른 살 그녀들의 판타지. 비록 현재 처한 상황이 녹록치 않을지라도! 이룬 것이 단 하나도 없을지라도! 그래도 꿋꿋하게 나아가는 대한민국의 모든 서른 들에게 이 드라마를 바친다."
1904,타인은 지옥이다,TV_Show,2019,8.8,1시간 0분,드라마,로맨스,범죄,"Yim Si-wan, Lee Dong-wook, Park Jong-hwan, Lee Jung-eun, Kim Ji-eun, Ahn Eun-jin",Lee Chang-hee,"모든 것이 낯선 고시원을 배경으로 수상한 사람들의 이야기를 다루는 스릴러 드라마. 어느 날 윤종우에게 걸려온 전화 한 통. 서울에서 창업을 했는데 일손이 필요하다는 대학 선배인 재호다. 풀리는 일 없는 고향 생활에 내심 지겨움을 느끼던 종우는 흔쾌히 상경을 결정하고, 서울 변두리의 낡은 고시원에 입주하는데... 그 날 밤부터 시작된 고시원 사람들의 기행! 하나, 둘 없어지는 사람들, 이어지는 소름 끼치는 상황들. 그들이 이상한 건지, 자신이 이상한 건지 점차 혼란을 느끼기 시작하는 종우. 그리고 종우는 어느새, 자신이 지옥의 한 가운데 있었음을 깨닫게 되는데..."
1905,가십걸,TV_Show,2007,8.8,42min,드라마,스릴러,로맨스,"Penn Badgley, Chace Crawford, Ed Westwick, Kelly Rutherford, Matthew Settle, Kaylee DeFer",Blake Lively,맨해튼의 사립학교에 다니는 특권층 학생들은 만사에 제멋대로 행동하며 부유층의 특권을 누린다. 그러나 한 익명의 블로거가 이들의 행적을 사사건건 주시하고 있다.
1915,호텔 델루나,TV_Show,2019,9.2,1시간 19분,판타지,공포,로맨스,"IU, Yeo Jin-goo, Jung Dong-hwan, Shin Jung-geun, Bae Hae-sun, Pyo Ji-hoon",Oh Choong-hwan,"2019년 7월 tvN에서 방영을 시작한 드라마. 서울 시내 가장 번화한 명동 한복판의 가장 금싸라기 땅에 자리 잡고 있는 낡고 허름한 건물. 언뜻보면 재건축을 준비하고 있는 빈 건물인 듯도 보이지만 자세히 보면 영업 중인 호텔이다. 그 앞을 지나는 수백만의 유동인구가 있지만 정작 그 호텔 안으로 들어가는 손님은 거의 없다. 낮에는. 밤이 깊어 인적이 끊기고 도심이 잠들 때, 간판에 불이 켜지는 호텔 델루나. 령빈(靈賓)전용 호텔 델루나에는 엘리트 호텔리어 구찬성이 지배인으로 근무하며, 괴팍하고 심술궂은 사장 장만월과 함께 특별한 영혼손님들에게 특급 서비스를 제공하는데..."
1916,지정생존자,TV_Show,2016,8.2,44min,전쟁,액션,드라마,"Kal Penn, Adan Canto, Italia Ricci, Emiliano Díez",Kiefer Sutherland,무자비한 폭탄 테러로 삽시간에 아수라장이 된 워싱턴. 주목받지 못하던 장관 톰 커크먼이 혼돈의 정부를 책임지고 나아가는 수밖에 없다. 사상 최악의 위기에 빠진 미합중국을 무사히 이끌어야 할 막중한 책임이 그에게 주어진다.
1919,돌싱글즈,TV_Show,2021,,1시간 23분,,,,"Kim Ji Eun, Park Jin Young, Kim Min Jong",Park Sun Hye,"한 번의 아픔을 겪은 매력만점 동싱 남녀들, 한 번 겪었기에 더 과감하고, 더 치명적인 돌싱들의 리얼 연애 프로젝트 서로의 마음이 통한다면, 기다릴 필요없이 바로 첫날 밤을 향해 돌진!

알콩달콩 썸보다는 진하고 치명적인 돌직구로, 이혼남녀 직진 로맨스"
1920,아는 형님,TV_Show,2015,9.1,1시간 31분,코미디,RealityTV,,"Hong Sang-hoon, Kim Sun-hyung, Park Da-eun, Kim Jung-hun, Ha Ho-jin, ",Choi Chang-soo,"2015년 12월 JTBC에서 방영을 시작한 버라이어티 쇼. 세상의 모든 질문을 그들만의 방식으로 풀어주는 아는 형님. 인생을 살다 보면 마주치게 되는 사소하지만 궁금해 견딜 수 없는 질문들. 그럴 땐 질문하라. 아는 형님이 답할 것이다. 나이도, 출신도, 성격도, 외모도 전혀 다르지만 인생 좀 살아 본, 그래서 인생을 좀 아는 형님들이 모여 그들만의 방식으로 추측하고 실험하고 전해주는 아는 형님만의 인생 해답. 지금부터 우리에게 속 시원한 답을 주기 위해 벌이는 형님들의 고군분투가 시작된다."
1936,보이스,TV_Show,2017,7.9,1시간 2분,범죄,스릴러,액션,"Lee Ha-na, Song Seung-heon, Son Eun-seo, Kim Joong-ki, Baek Sung-hyun, Song Boo-Gun",Shin Yong Hwi,"우리가 목숨걸고 지킨 '3분'은 누군가의 인생이다. 상담원이라는 별명으로 불리며 가장 변방으로 취급 받지만, 사실 삶과 죽음을 가르는 가장 긴박한 순간들이 모인 '112 신고센터'. '3분 도착, 5분 현장 확인, 10분 검거'의 긴박한 타임 리밋 속에서 범죄현장의 골든타임을 사수하는 112 신고센터 대원들의 치열한 기록을 생생하게 담아내고, 우리 인생의 골든타임, 결코 포기해서는 안되는 그 순간의 용기에 대해 이야기한다. 범죄 현장의 골든타임을 사수하는 112 신고센터 대원들의 치열한 기록을 그린 드라마"
1937,도깨비,TV_Show,2016,9.5,1시간 20분,드라마,SF,코미디,"Lee Dong-wook, Yoo In-na, Yook Sung-jae, Lee El, Jo Woo-jin, Yoon Kyung-ho",Gong Yoo,"신부를 찾아야 죽을 수 있는 남자. 불멸의 고통에 힘겹던 어느 날, 신부라고 주장하는 여학생이 나타났다. 대책 없이 그를 소환하고 대책 없이 삶에 파고드는 소녀. 정녕 신부를 만난 것이냐. 그럼 이제 소멸할 수 있는 것이냐."
1941,미스터 션샤인,TV_Show,2018,9.2,1시간 16분,드라마,액션,역사,"Lee Byung-hun, Kim Tae-ri, Yoo Yeon-seok, Kim Min-jung, Byun Yo-han, Kim Gab-soo",Lee Eung-bok,"2018년 7월 tvN에서 방영을 시작한 드라마. 신미양요(1871년)때 부모를 잃고 미 해군 군함 콜로라도 호에 승선해 미국에 떨어진 노비 출신 소년 유진(이병헌). 미국으로 건너가 갖은 차별을 이겨내고 군인이 된 그는 자신을 버린 조국인 조선으로 와 주둔하게 된다. 그에게 조선이란 제 부모를 때려죽인 나라이자, 자신이 도망쳐 나온 나라였으며, 양반들이 개화의 탈을 쓰고 앞다투어 매국을 하는 야만의 나라일 뿐이었다. 그러던 중 그는 남들 몰래 조선의 독립을 위해 싸우는 조선 최고 명문가의 영애, 애신(김태리)을 만나게 되는데..."
1942,맛있는 녀석들,TV_Show,2015,7.4,1시간 7분,코미디,,,", , Kim Joon-hyun, Yoo Min-sang, Moon Se-yoon, Kim Min-kyoung",김대웅,코미디TV의 먹방 음식 정보 프로그램으로 매주 금요일 저녁 8시 20분에 방송한다. 먹어본 자가 맛을 안다! 맛 좀 아는 녀석들의 신개념 먹방 제안 프로그램.
1955,나쁜 녀석들: 악의 도시,TV_Show,2017,7.6,1시간 10분,액션,애니메이션,코미디,"Joo Jin-mo, Song Young-chang, Ji Soo, Hong Ji-yoon, Ju Jin-mo, Park Joong-hoon",Yang Ik-june,"정의보다 돈과 출세가 우선하는 대한민국. 하지만 우리는 여전히 나쁜 사람은 벌을 받기를 원한다. 판을 짜는 검사, 전직 조폭, 또라이 형사 등이 한 팀이 되어 부패한 기득권 집단에 통쾌한 한방을 날린다. 새로운 정의를 구현하기 위해 악을 악으로 응징하는 극한의 카타르시스. 강력범죄를 저지른 이들을 모아 더 나쁜 악을 소탕하려 하는 강력계 형사와 나쁜 녀석들의 이야기를 그린 드라마"
